Year,Team,Index,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank
2011,Syracuse,303,13,22.49,114.9,24,92.4,17,64.6,212,0.032,99,9.03,23,108.3,24,99.3,23,-2.31,215
2011,Louisville,159,14,22.26,111.4,52,89.2,3,66.8,88,-0.037,269,8.77,27,108.3,26,99.5,27,-5.13,289
2011,North Carolina,211,15,22.18,111.8,49,89.6,5,70.6,15,0.064,33,11.14,8,109.9,11,98.8,14,6.01,36
2011,Washington,360,16,21.69,117.7,10,96.0,49,69.9,21,-0.099,334,7.21,40,106.9,46,99.7,30,1.07,122
2011,Florida,91,17,20.61,115.8,20,95.2,38,62.5,300,0.038,84,7.73,33,106.8,47,99.1,19,1.55,110
2011,Illinois,125,18,20.14,113.3,34,93.1,23,64.8,202,-0.074,322,12.29,6,110.6,5,98.3,8,3.15,68
2011,West Virginia,365,19,20.11,114.9,23,94.8,35,62.5,298,-0.018,227,12.7,3,111.0,1,98.3,7,7.1,21
2011,Arizona,11,20,19.65,117.4,12,97.8,67,65.3,170,0.064,32,7.69,34,107.7,30,100.0,41,-0.36,166
2011,Cincinnati,54,21,19.41,111.1,55,91.7,13,62.6,293,0.04,80,6.23,55,106.8,48,100.6,64,-9.35,334
2011,Utah St.,347,22,19.32,111.2,54,91.8,14,62.4,302,0.033,93,-0.29,160,103.8,142,104.1,186,-2.4,217
2011,Belmont,23,23,18.48,112.6,40,94.1,28,68.4,44,-0.006,196,-4.71,270,100.5,279,105.2,245,-1.05,184
2011,George Mason,101,24,18.3,114.1,29,95.8,45,64.5,217,0.028,108,2.06,105,105.0,93,103.0,135,0.66,140
2011,Clemson,55,25,18.16,109.6,71,91.5,11,63.9,248,-0.087,329,6.99,45,106.7,53,99.7,33,-2.81,230
2011,Marquette,166,26,18.14,115.5,22,97.3,62,66.2,116,-0.058,306,11.06,9,109.4,13,98.4,9,-5.91,308
2011,Wichita St.,370,27,17.94,113.9,31,95.9,48,64.9,193,-0.041,280,0.89,133,102.9,181,102.0,96,-4.72,279
2011,Villanova,355,28,17.83,114.9,25,97.0,59,65.0,182,-0.04,278,9.07,21,108.3,25,99.3,22,-0.79,181
2011,UNLV,338,29,17.75,110.6,57,92.9,21,66.4,110,0.003,170,5.99,58,106.2,66,100.2,52,1.85,98
2011,Michigan,179,30,17.69,112.8,39,95.1,37,61.5,322,-0.014,218,12.0,7,110.7,4,98.7,13,-1.19,189
2011,Georgetown,103,31,17.65,114.2,27,96.6,55,63.4,265,0.048,60,12.51,4,110.2,6,97.7,3,5.8,39
2011,Kansas St.,139,32,17.42,111.1,56,93.6,25,66.4,106,0.01,149,9.23,19,108.5,21,99.3,21,0.73,135
2011,Vanderbilt,353,33,17.33,116.6,16,99.2,87,66.1,125,-0.05,296,6.66,50,106.5,60,99.8,35,2.52,84
2011,Temple,307,34,16.84,110.5,60,93.7,26,64.2,232,0.014,144,4.04,79,105.5,82,101.5,82,5.83,38
2011,Florida St.,96,35,16.76,104.5,147,87.7,1,66.7,95,-0.017,225,7.01,44,107.1,41,100.1,46,-1.82,204
2011,Butler,35,36,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26
2011,Gonzaga,108,37,16.45,112.1,45,95.6,44,66.1,126,-0.007,199,3.82,80,106.4,62,102.6,115,4.5,51
2011,Xavier,379,38,16.02,112.8,37,96.8,58,64.3,229,0.035,89,4.49,73,105.4,85,100.9,72,6.02,35
2011,Richmond,255,39,16.01,112.6,41,96.5,54,62.1,309,0.052,52,3.11,91,104.8,104,101.7,89,1.0,124
2011,Virginia Tech,357,40,15.91,109.7,70,93.7,27,63.7,253,-0.029,252,6.4,53,106.5,57,100.1,47,-0.08,158
2011,St. John's,296,41,15.87,111.2,53,95.3,40,66.0,133,0.047,62,10.98,10,110.0,10,99.0,18,1.69,104
2011,Missouri,187,42,15.54,113.4,33,97.8,68,70.7,14,-0.013,213,6.5,52,106.9,44,100.4,59,-4.76,281
2011,Saint Mary's,266,43,15.49,117.2,13,101.7,127,64.9,190,-0.027,246,1.46,120,104.7,105,103.2,147,1.3,116
2011,Maryland,168,44,15.27,109.7,69,94.4,31,69.6,28,-0.091,330,5.82,63,107.3,37,101.5,81,-4.93,285
2011,Michigan St.,180,45,15.08,109.5,73,94.4,30,65.0,186,0.01,152,13.7,1,111.0,2,97.3,1,6.7,25
2011,Penn St.,239,46,14.88,113.1,35,98.3,76,59.4,339,0.037,85,12.46,5,110.7,3,98.3,5,-0.62,172
2011,New Mexico,204,47,14.7,111.9,48,97.2,61,64.9,191,-0.07,318,5.15,68,106.2,64,101.1,77,-1.74,201
2011,Old Dominion,232,48,14.66,110.0,64,95.4,41,60.4,330,0.059,41,2.38,100,105.2,91,102.8,126,2.76,78
2011,Texas A&M,313,49,14.62,110.0,65,95.4,42,60.9,328,0.05,57,5.43,67,105.9,72,100.5,62,-7.5,323
2011,Northwestern,224,50,14.03,116.8,15,102.7,152,62.8,283,0.008,157,8.91,25,108.6,20,99.7,29,-7.7,325
2011,Alabama,4,51,13.7,104.6,144,90.9,7,63.9,245,-0.003,190,3.28,87,104.8,102,101.5,84,-5.62,302
2011,UCLA,331,52,13.57,108.7,80,95.1,36,65.5,163,0.033,95,6.92,46,107.3,38,100.4,56,0.26,153
2011,VCU,350,53,13.49,112.0,47,98.5,78,65.6,156,0.021,128,4.79,70,105.8,74,101.0,75,2.26,89
2011,Colorado,59,54,13.45,117.7,9,104.3,191,66.8,92,-0.027,247,6.15,56,106.5,58,100.3,55,-7.18,320
2011,Duquesne,77,55,13.36,108.0,89,94.7,34,70.9,11,-0.149,344,2.17,102,104.8,103,102.6,117,-0.08,157
2011,Oakland,227,56,13.31,118.6,7,105.3,221,71.1,9,0.021,129,2.01,106,106.0,68,104.0,180,14.82,1
2011,USC,339,57,13.29,107.9,91,94.6,33,61.7,318,-0.05,294,7.56,36,107.8,29,100.2,53,2.66,81
2011,Minnesota,183,58,13.15,110.5,59,97.4,64,64.9,194,-0.018,226,9.94,16,110.1,7,100.2,50,-0.82,183
2011,Seton Hall,277,59,12.93,104.4,150,91.5,10,67.6,60,-0.117,338,10.81,12,109.0,16,98.2,4,2.97,73
2011,Washington St.,361,60,12.78,108.1,88,95.3,39,67.4,65,0.002,179,6.91,47,107.3,35,100.4,60,0.35,149
2011,Miami FL,177,61,12.59,112.8,38,100.2,105,64.4,228,-0.05,295,6.36,54,106.4,63,100.0,44,-1.93,208
2011,Tennessee,308,62,12.41,108.0,90,95.6,43,66.1,131,-0.013,214,9.07,22,108.6,19,99.6,28,6.45,27
2011,Georgia,104,63,12.24,108.2,86,95.9,47,63.5,261,-0.003,193,5.83,61,106.2,65,100.4,58,-0.69,176
2011,Nebraska,199,64,11.82,104.9,133,93.1,22,62.2,308,-0.049,292,4.21,77,105.6,80,101.4,80,-11.74,343
2011,UAB,324,65,11.64,108.8,78,97.2,60,61.8,314,0.025,118,2.16,103,104.3,121,102.1,98,-2.02,210
2011,Iona,131,66,11.61,113.6,32,102.0,132,68.3,45,-0.086,328,-1.5,182,101.4,247,102.9,132,1.3,115
2011,Boston College,27,67,11.36,116.8,14,105.5,225,62.8,286,0.048,61,6.9,49,106.8,50,99.9,38,0.89,126
2011,Cleveland St.,56,68,11.06,109.1,74,98.0,72,65.0,185,0.032,101,1.78,111,104.6,109,102.8,123,2.34,88
2011,Missouri St.,188,69,11.06,114.0,30,102.9,157,62.0,311,0.025,119,0.71,137,103.3,163,102.6,116,-1.53,198
2011,College of Charleston,48,70,10.99,114.5,26,103.5,173,65.9,146,-0.014,217,-0.11,155,103.6,150,103.7,169,4.59,50
2011,Harvard,114,71,10.61,112.4,42,101.8,129,63.4,264,0.051,53,-0.28,159,103.7,149,103.9,179,3.07,71
2011,UTEP,344,72,10.39,105.0,132,94.6,32,66.4,107,-0.009,203,0.3,148,103.7,148,103.4,154,-3.76,256
2011,Oklahoma St.,231,73,10.22,106.7,104,96.5,53,64.5,218,0.041,78,7.04,42,106.9,43,99.9,40,-2.51,220
2011,Southern Miss,292,74,10.21,112.0,46,101.8,130,64.5,222,-0.025,244,1.6,117,103.7,147,102.1,99,-3.56,251
2011,California,41,75,10.02,109.9,68,99.8,99,67.5,61,0.036,87,8.97,24,108.5,22,99.5,25,6.17,32
2011,Mississippi,184,76,9.91,113.0,36,103.1,162,66.0,138,-0.042,283,3.13,89,104.1,127,101.0,74,-2.6,222
2011,Colorado St.,60,77,9.55,108.6,81,99.1,84,66.1,132,0.002,173,5.56,64,106.2,67,100.6,66,0.51,146
2011,Rutgers,258,78,9.49,108.6,82,99.1,86,62.5,297,-0.051,299,8.47,29,107.1,42,98.6,11,-5.31,292
2011,Princeton,246,79,9.09,107.2,97,98.1,75,62.6,292,0.091,15,-0.72,166,104.0,136,104.7,219,0.33,150
2011,Baylor,21,80,9.04,107.1,99,98.1,74,64.9,192,-0.044,288,3.6,83,104.4,114,100.8,71,-8.92,330
2011,Iowa St.,133,81,8.78,108.1,87,99.4,89,69.0,34,-0.095,333,4.15,78,105.9,71,101.8,93,-9.59,335
2011,Indiana,129,82,8.57,110.3,61,101.7,128,64.6,210,-0.141,343,9.1,20,109.1,15,100.0,42,-9.03,332
2011,Boise St.,26,83,8.22,108.2,85,100.0,101,67.3,67,-0.038,272,0.02,154,103.0,173,103.0,140,-2.85,233
2011,Wofford,376,84,8.17,112.3,44,104.2,189,63.2,275,-0.024,239,-0.59,164,104.0,134,104.6,214,6.96,23
2011,Marshall,167,85,7.99,108.6,83,100.6,114,66.7,96,-0.013,211,1.42,125,104.3,118,102.9,133,-3.2,240
2011,Providence,247,86,7.25,110.1,63,102.8,153,71.4,7,-0.045,290,6.53,51,106.7,54,100.1,49,-7.82,326
2011,N.C. State,196,87,7.19,109.9,67,102.7,149,65.9,143,-0.021,233,7.05,41,106.6,56,99.5,26,-4.26,270
2011,Iowa,132,88,7.12,103.9,161,96.8,56,66.6,100,-0.117,337,9.95,15,109.6,12,99.7,32,-4.08,267
2011,Morehead St.,192,89,7.01,105.6,119,98.6,80,63.4,267,0.023,125,-2.89,226,102.2,210,105.1,238,2.66,80
2011,Memphis,172,90,6.98,104.5,146,97.6,65,67.6,59,0.117,9,2.11,104,104.8,100,102.7,121,-4.74,280
2011,Tulsa,323,91,6.92,107.1,98,100.2,106,65.7,153,-0.0,182,2.45,97,104.9,99,102.4,110,1.44,112
2011,Oregon,234,92,6.89,106.6,106,99.7,96,66.3,114,0.018,136,5.54,65,106.6,55,101.0,76,-4.27,272
2011,Drexel,75,93,6.82,99.7,239,92.9,20,62.9,281,0.066,29,0.64,141,105.4,86,104.8,222,0.53,144
2011,Long Beach St.,154,94,6.66,106.7,103,100.1,103,68.7,39,0.06,40,1.86,109,104.0,132,102.2,101,12.23,6
2011,Valparaiso,352,95,6.6,106.4,108,99.8,97,66.2,122,0.057,45,1.78,112,105.0,96,103.2,145,1.76,101
2011,Bucknell,33,96,6.57,105.8,116,99.2,88,64.5,216,0.068,28,-3.41,239,102.7,187,106.1,299,1.56,109
2011,Dayton,68,97,6.47,104.8,137,98.3,77,65.2,175,0.062,36,3.65,82,104.3,117,100.7,68,-0.15,159
2011,Creighton,65,98,6.38,109.9,66,103.5,174,63.6,258,-0.041,279,0.21,150,103.6,151,103.4,156,-5.06,287
2011,Kent St.,141,99,6.25,105.7,117,99.5,92,66.4,111,0.052,50,0.43,143,103.5,157,103.0,141,0.86,127
2011,Georgia Tech,107,100,6.25,102.3,191,96.0,50,67.8,55,-0.092,331,5.5,66,105.9,73,100.4,57,-3.27,241
2011,Portland,242,101,6.21,111.5,50,105.3,222,63.1,278,0.052,51,1.42,126,104.4,115,102.9,134,1.21,119
2011,Stanford,298,102,6.16,104.7,141,98.6,79,64.0,243,-0.044,287,4.44,74,105.2,90,100.8,70,-6.23,312
2011,Virginia,356,103,6.01,104.0,159,98.0,71,59.1,340,0.02,132,5.95,59,106.0,70,100.0,43,-5.39,293
2011,Fairfield,89,104,5.88,98.7,257,92.8,19,65.2,176,0.042,76,-4.56,267,100.2,294,104.7,218,-5.55,299
2011,UCF,330,105,5.87,105.7,118,99.9,100,64.2,233,0.012,147,0.68,138,103.9,138,103.2,149,-5.63,303
2011,James Madison,137,106,5.74,108.3,84,102.6,145,66.7,97,0.022,127,0.85,135,104.2,125,103.3,153,-1.34,194
2011,Northern Iowa,222,107,5.66,109.0,76,103.3,168,59.1,341,0.003,171,1.58,119,103.9,139,102.3,104,2.16,90
2011,Indiana St.,130,108,5.45,102.8,183,97.4,63,65.0,189,0.051,55,3.4,85,105.8,75,102.4,108,2.76,79
2011,LIU Brooklyn,143,109,5.43,109.6,72,104.2,190,73.3,4,0.053,49,-6.02,304,99.7,306,105.8,278,-5.31,291
2011,South Dakota St.,283,110,5.39,115.9,17,110.5,305,67.2,71,-0.084,327,-4.03,256,102.6,194,106.7,321,-3.15,239
2011,Wright St.,377,111,5.23,105.0,130,99.8,98,61.6,320,-0.014,215,1.73,114,104.6,107,102.9,128,0.72,136
2011,East Tennessee St.,79,112,5.16,104.1,155,98.9,82,64.3,230,0.03,105,-1.94,196,102.9,180,104.8,226,7.93,19
2011,Arkansas,13,113,5.15,106.2,110,101.0,120,66.0,139,0.004,168,0.19,151,102.1,216,101.9,94,-10.48,338
2011,Montana,190,114,5.04,101.8,200,96.8,57,62.7,289,0.008,156,-1.98,197,103.5,158,105.4,257,2.65,82
2011,Buffalo,34,115,4.92,104.0,157,99.1,85,65.7,154,-0.078,326,-2.12,203,102.2,212,104.3,195,-2.6,223
2011,Santa Clara,274,116,4.59,107.9,92,103.3,166,66.9,83,0.051,56,0.5,142,104.8,101,104.3,199,-3.31,244
2011,Coastal Carolina,57,117,4.52,104.9,134,100.4,110,65.8,149,0.101,12,-6.53,312,99.6,307,106.2,302,-4.21,269
2011,Akron,3,118,4.09,103.7,163,99.6,94,65.9,144,0.043,74,-1.7,187,102.5,201,104.2,188,-0.43,169
2011,Northern Colorado,220,119,4.05,106.3,109,102.2,138,66.6,101,0.023,124,-2.41,210,102.4,203,104.8,227,2.87,76
2011,Rhode Island,253,120,4.0,103.5,167,99.5,93,65.8,150,0.051,54,1.44,122,104.5,111,103.0,143,0.77,133
2011,Texas Tech,317,121,3.83,107.2,96,103.4,170,69.3,31,-0.041,282,5.87,60,106.5,59,100.6,65,-5.01,286
2011,IUPUI,122,122,3.77,111.5,51,107.7,261,61.6,321,0.014,143,1.1,129,105.6,81,104.5,206,12.48,5
2011,Oral Roberts,233,123,3.75,110.2,62,106.4,242,65.8,148,-0.027,248,0.42,144,105.7,78,105.3,249,5.65,41
2011,Northern Arizona,219,124,3.59,106.0,112,102.4,140,65.0,181,-0.068,315,-3.38,237,102.4,206,105.8,280,0.7,137
2011,Rider,256,125,3.51,107.0,100,103.5,172,67.7,56,0.073,27,-2.56,213,101.2,252,103.7,168,-2.64,225
2011,Air Force,2,126,3.43,107.2,95,103.8,182,61.1,325,0.021,131,4.4,75,105.1,92,100.7,67,-5.72,305
2011,Saint Louis,265,127,3.42,99.5,244,96.0,51,63.3,270,-0.124,339,3.2,88,105.8,76,102.6,114,0.69,138
2011,Vermont,354,128,3.36,102.4,187,99.1,83,64.5,219,0.062,34,-6.02,303,99.5,309,105.5,264,0.26,154
2011,South Florida,284,129,3.34,103.7,162,100.4,111,61.1,326,-0.019,231,10.3,13,109.2,14,98.9,16,1.65,107
2011,South Carolina,280,130,3.2,101.2,212,98.0,69,67.0,80,0.01,151,5.82,62,106.9,45,101.1,78,-4.56,276
2011,Detroit,73,131,3.17,107.0,101,103.8,183,69.7,25,-0.022,235,1.43,123,103.6,153,102.1,100,-0.27,163
2011,UC Santa Barbara,329,132,3.15,103.7,164,100.5,112,64.1,241,0.002,174,0.29,149,104.1,126,103.9,175,6.12,33
2011,Mississippi St.,185,133,3.09,107.5,93,104.4,194,66.1,124,0.061,37,1.92,108,103.9,140,101.9,95,-5.51,297
2011,Murray St.,195,134,3.01,105.0,131,102.0,131,62.4,301,0.04,81,-5.1,283,100.5,278,105.6,272,-2.62,224
2011,Hofstra,117,135,2.89,108.9,77,106.1,236,65.0,187,0.125,6,1.05,131,104.6,108,103.5,161,0.78,131
2011,Loyola Chicago,160,136,2.83,105.9,113,103.1,163,64.4,224,-0.064,314,-1.22,174,102.3,208,103.5,160,-8.84,329
2011,Saint Peter's,267,137,2.73,95.2,294,92.5,18,64.1,240,0.073,26,0.88,134,103.2,166,102.3,105,4.62,49
2011,Milwaukee,182,138,2.69,104.8,135,102.1,137,65.4,167,0.119,7,3.12,90,106.0,69,102.9,130,2.34,87
2011,Arizona St.,12,139,2.68,104.0,160,101.3,124,62.6,296,-0.008,200,7.28,39,107.2,40,99.9,39,1.2,121
2011,Austin Peay,18,140,2.66,103.6,166,100.9,118,66.6,99,-0.045,289,-2.58,214,102.0,223,104.6,211,4.3,54
2011,Utah,346,141,2.61,103.6,165,101.0,119,67.2,70,0.033,91,7.53,37,107.2,39,99.7,31,2.64,83
2011,Furman,99,142,2.44,105.3,125,102.9,154,62.8,284,0.06,39,-2.59,215,103.0,176,105.6,267,2.08,92
2011,Idaho,123,143,2.25,104.7,142,102.4,141,63.9,247,0.015,142,-0.72,167,101.8,228,102.5,111,-4.49,274
2011,Oklahoma,230,144,2.24,104.7,140,102.5,143,64.2,235,0.025,117,6.9,48,106.7,51,99.8,36,-7.29,321
2011,New Mexico St.,205,145,2.2,105.5,124,103.3,165,66.5,104,-0.024,240,2.72,94,104.3,122,101.6,85,4.05,57
2011,Davidson,67,146,2.17,105.6,121,103.4,169,67.1,74,-0.036,268,-1.77,191,103.6,152,105.4,253,4.45,53
2011,Pacific,237,147,2.05,105.6,120,103.6,176,59.4,338,-0.061,310,-0.33,162,103.8,145,104.1,185,4.82,45
2011,San Francisco,272,148,1.99,102.9,178,100.9,116,67.3,68,0.083,22,2.54,96,105.7,77,103.2,146,3.05,72
2011,Ohio,228,149,1.91,107.4,94,105.5,227,67.1,79,-0.003,192,-1.76,190,102.1,215,103.9,177,-1.27,191
2011,UNC Asheville,335,150,1.91,101.9,197,100.0,102,67.4,66,-0.011,207,-3.97,252,101.1,254,105.1,237,7.07,22
2011,St. Bonaventure,294,151,1.85,106.6,107,104.7,207,62.8,287,0.029,107,1.62,116,104.0,137,102.3,106,-0.17,160
2011,Robert Morris,257,152,1.83,103.2,172,101.4,125,63.3,272,0.013,145,-1.28,175,102.5,200,103.8,170,9.25,13
2011,Lipscomb,152,153,1.56,106.8,102,105.3,220,69.3,32,0.001,180,-1.86,194,101.2,253,103.0,138,8.14,17
2011,East Carolina,78,154,1.41,105.3,126,103.9,184,65.0,188,0.028,109,2.6,95,104.4,116,101.8,92,-2.85,232
2011,Rice,254,155,0.88,105.2,128,104.3,192,63.5,263,-0.062,311,1.6,118,104.4,113,102.8,127,-1.51,197
2011,Jacksonville,135,156,0.82,98.8,253,98.0,73,67.1,77,0.032,97,-3.48,241,100.9,260,104.4,204,0.65,141
2011,Central Connecticut,46,157,0.75,100.8,219,100.1,104,66.0,141,-0.01,206,-6.22,307,100.1,300,106.3,305,-5.48,296
2011,Green Bay,111,158,0.69,104.5,148,103.8,181,64.8,203,0.009,155,3.56,84,105.3,88,101.7,90,4.25,55
2011,Oregon St.,235,159,0.45,102.8,184,102.3,139,69.1,33,-0.044,286,4.69,72,105.5,84,100.8,69,-10.09,337
2011,Nevada,201,160,0.44,104.3,151,103.9,185,66.8,94,-0.05,297,1.65,115,104.6,106,103.0,136,1.68,106
2011,SMU,260,161,0.42,103.5,168,103.1,161,59.5,336,-0.019,228,-2.79,224,102.0,220,104.8,225,-13.65,345
2011,North Dakota St.,215,162,0.4,104.8,136,104.4,197,67.0,81,-0.133,342,-2.73,220,104.1,129,106.8,325,0.8,130
2011,Hawaii,115,163,0.4,100.6,221,100.2,107,66.9,82,0.043,72,-2.2,206,102.1,219,104.3,193,-9.27,333
2011,Ball St.,20,164,0.03,103.4,171,103.3,167,63.6,260,0.028,111,-4.02,255,100.4,285,104.4,202,-1.79,203
2011,Quinnipiac,251,165,0.0,104.4,149,104.4,195,67.1,78,0.004,169,-7.16,314,98.5,320,105.7,274,-6.25,313
2011,Western Michigan,369,166,-0.12,104.0,158,104.1,188,66.8,91,0.043,73,-3.98,254,100.6,276,104.5,210,-0.65,174
2011,Cal Poly,37,167,-0.13,97.9,265,98.0,70,59.6,335,-0.001,184,-2.17,205,102.8,186,104.9,230,0.78,132
2011,Evansville,86,168,-0.15,101.9,198,102.1,135,66.2,121,0.044,68,2.34,101,104.5,110,102.2,102,1.02,123
2011,Weber St.,363,169,-0.21,104.1,154,104.4,193,64.4,227,0.01,150,-1.3,177,103.0,174,104.3,198,6.42,28
2011,Boston University,28,170,-0.5,103.4,169,103.9,186,62.6,291,0.045,65,-4.62,268,100.5,282,105.1,234,0.49,147
2011,TCU,304,171,-0.54,102.4,188,102.9,158,65.9,142,-0.075,323,4.32,76,105.3,87,101.0,73,-3.55,249
2011,La Salle,145,172,-0.61,106.7,105,107.3,253,70.9,12,0.009,153,1.21,127,103.8,144,102.6,113,-3.97,262
2011,American,9,173,-0.64,104.1,156,104.7,205,60.3,331,0.128,5,-6.21,306,101.0,259,107.2,329,-3.55,250
2011,North Texas,217,174,-0.72,109.0,75,109.8,293,67.1,76,0.044,71,-7.26,317,99.1,316,106.4,312,-6.67,317
2011,George Washington,102,175,-0.73,101.3,210,102.0,134,63.6,259,0.073,25,-0.85,168,103.2,168,104.0,181,-5.42,294
2011,IPFW,249,176,-0.87,105.8,114,106.7,243,65.0,183,0.024,120,-4.85,278,102.7,189,107.5,333,-8.06,327
2011,Fresno St.,98,177,-0.97,101.9,196,102.9,156,65.5,162,-0.033,265,0.03,153,103.1,172,103.0,142,-2.83,231
2011,San Jose St.,273,178,-1.2,105.1,129,106.3,238,66.2,120,0.054,47,-0.17,156,102.8,183,103.0,137,-5.52,298
2011,Sam Houston St.,268,179,-1.29,103.1,173,104.4,196,65.3,172,-0.03,258,-5.21,285,100.5,281,105.7,275,4.05,58
2011,Massachusetts,170,180,-1.32,98.4,263,99.7,95,66.5,105,0.044,69,0.94,132,104.2,124,103.3,152,-1.9,207
2011,Loyola MD,161,181,-1.53,103.4,170,105.0,213,64.8,201,-0.025,242,-3.42,240,99.8,304,103.2,150,-4.01,263
2011,Yale,380,182,-1.6,99.5,242,101.1,121,65.7,155,0.033,96,-1.94,195,103.2,165,105.1,239,-1.11,187
2011,Canisius,43,183,-1.61,103.0,177,104.6,202,64.7,207,-0.031,261,-3.72,245,100.5,280,104.2,189,-4.79,282
2011,Western Carolina,366,184,-1.81,98.7,255,100.5,113,68.1,50,0.044,70,-2.73,219,103.3,162,106.1,291,3.51,63
2011,Penn,238,185,-1.88,101.8,202,103.7,178,63.3,269,0.007,162,-1.09,172,103.5,155,104.6,215,0.67,139
2011,Florida Atlantic,93,186,-1.94,102.9,181,104.8,209,62.4,303,0.134,4,-2.9,227,103.0,175,105.9,286,3.44,65
2011,Saint Joseph's,264,187,-2.07,106.1,111,108.2,268,62.8,285,0.02,133,4.76,71,105.0,95,100.2,51,4.65,47
2011,Miami OH,178,188,-2.11,105.5,123,107.6,258,62.5,299,0.119,8,3.35,86,104.9,97,101.6,87,11.75,7
2011,Middle Tennessee,181,189,-2.19,98.5,260,100.7,115,65.6,158,-0.071,320,-6.03,305,100.7,270,106.7,323,-2.45,218
2011,Lehigh,149,190,-2.2,102.7,185,104.9,212,69.9,20,-0.029,253,-5.22,286,100.1,297,105.3,251,-3.96,261
2011,Tulane,322,191,-2.34,102.4,189,104.7,206,64.7,209,-0.125,340,-0.91,169,102.6,197,103.5,159,-13.09,344
2011,Cornell,64,192,-2.42,105.2,127,107.6,259,65.1,179,-0.07,317,-0.58,163,102.6,193,103.2,148,1.44,113
2011,Bradley,30,193,-2.45,101.3,211,103.7,180,65.7,152,-0.033,266,0.67,139,103.5,154,102.9,129,-4.11,268
2011,Northeastern,218,194,-2.59,108.8,79,111.4,313,62.6,294,0.023,122,2.43,98,104.0,131,101.6,88,2.39,86
2011,Arkansas St.,15,195,-2.73,100.9,217,103.6,177,64.1,239,0.002,178,-3.81,248,101.8,229,105.6,265,2.06,93
2011,Delaware,70,196,-3.1,100.4,228,103.5,171,63.4,266,0.059,42,1.83,110,105.7,79,103.9,176,0.09,155
2011,DePaul,69,197,-3.28,103.1,174,106.4,239,68.3,46,-0.043,284,8.56,28,107.6,33,99.0,17,-5.78,306
2011,Loyola Marymount,162,198,-3.32,102.1,194,105.4,223,66.2,117,-0.1,335,0.31,147,104.0,135,103.7,166,-3.35,247
2011,VMI,351,199,-3.34,110.6,58,113.9,337,74.7,2,-0.016,224,-5.88,298,99.3,314,105.1,240,-1.83,205
2011,Maine,163,200,-3.46,104.8,139,108.2,270,64.7,205,-0.056,302,-6.52,311,99.5,311,106.0,289,-1.6,200
2011,Drake,74,201,-3.5,101.4,207,104.9,211,64.5,220,-0.01,205,0.41,145,103.1,170,102.7,118,-3.32,245
2011,Mercer,173,202,-3.67,101.1,213,104.8,210,65.3,173,-0.001,183,-2.52,212,101.0,258,103.5,158,1.72,103
2011,Siena,278,203,-3.77,99.1,246,102.9,155,67.9,53,-0.005,194,-1.29,176,102.4,204,103.7,167,1.8,100
2011,UNC Wilmington,337,204,-3.82,102.0,195,105.9,234,61.8,316,0.002,176,-1.09,171,103.4,161,104.5,207,-5.44,295
2011,St. Francis NY,295,205,-3.84,98.9,252,102.7,151,65.9,145,-0.016,222,-5.52,288,100.6,277,106.1,294,-5.89,307
2011,McNeese St.,171,206,-3.88,105.5,122,109.4,288,65.1,180,0.083,21,-6.24,308,99.8,305,106.0,290,1.89,96
2011,Charlotte,50,207,-4.04,101.5,206,105.5,228,63.7,254,-0.009,204,2.41,99,103.8,143,101.4,79,-0.73,177
2011,Hampton,112,208,-4.21,94.4,304,98.7,81,66.1,129,0.108,11,-10.7,337,97.4,331,108.1,338,-4.84,283
2011,Stephen F. Austin,299,209,-4.26,96.6,282,100.9,117,59.0,343,-0.039,275,-9.22,326,98.7,318,107.9,337,-11.54,341
2011,Tennessee Tech,311,210,-4.36,100.9,218,105.2,217,69.8,24,0.058,44,-5.75,296,100.1,298,105.9,285,-7.36,322
2011,Charleston Southern,49,211,-4.37,102.9,180,107.2,252,65.9,147,-0.06,308,-3.98,253,100.3,288,104.3,196,2.44,85
2011,Appalachian St.,10,212,-4.38,104.7,143,109.0,283,66.0,134,0.044,67,-2.32,209,103.4,160,105.7,276,5.92,37
2011,Southern Illinois,289,213,-4.39,97.0,278,101.4,126,63.2,274,0.034,90,0.74,136,104.3,119,103.6,163,-3.32,246
2011,Columbia,61,214,-4.5,101.3,209,105.8,231,66.8,90,0.038,82,-4.03,257,102.2,213,106.2,303,-6.31,316
2011,Arkansas Little Rock,153,215,-4.53,101.1,215,105.6,229,64.1,236,0.032,98,-3.85,251,102.2,211,106.1,293,0.85,129
2011,Western Kentucky,368,216,-4.57,100.5,226,105.1,215,66.8,93,0.019,135,-4.3,262,101.2,249,105.5,263,1.98,94
2011,Georgia St.,106,217,-4.58,94.9,296,99.5,91,63.7,251,-0.031,259,-1.79,192,103.3,164,105.1,233,-10.82,340
